path,size,sha256
outputs/tables/table_6_648.csv,295,668957e3d90484fa2cf589989803373ddbc1cfd7ec20959ca362751981f6705f
outputs/tables/table_7_648.csv,325,e5f433fdaf8c33e108d43890bed8ebfbd1978f59b02830a65b0806769a220c80
outputs/tables/table_8_648.csv,147,fd828aec8c5e070dff5b385e43dfe45abfcf4289a0185e90c4751eb7e924bb2f
outputs/tables/table_9_648.csv,270,704367a4b06fc8c7498c1d6db36d38ff8a578eb199d90cd1c3171ecc441f42fc
outputs/validation/dissertation_robustness_section.txt,3276,22615ac4ca74de84862da6c3e4509847362272036455f5b366bac77b6b56e10f
outputs/validation/feature_importance_by_category.png,87924,5e5d0eb47bd0f2a54333b0513e5579b10c099c5f3a97f78a211f86bfc41a5cc2
outputs/validation/feature_importance_combined.png,173367,53c399c54156c16d359ac02b480351fd05367a9679df92df8e9126f01db53a54
outputs/validation/ols_vs_ml_comparison.csv,354,26a933744c07e5043ed1ffa04da0029ced6ee0c6e327360ae477d9ab8db48ea2
outputs/validation_set_complete_resolution.csv,4233,4c617bb4609ec8ae72a345e233a32c222ca7953ff14c2b38bda623e9ab91e33e
run_all.py,54882,ee43a71ed528acc0d0705aa69d4651e989eead0742fd8fdf74ed2e868d16aba9
scripts/00_data_validation_checks.py,6884,ba9b75c2a936aeba09f0f72945c990b90d54307555ed3ea001b1d26f0831d143
scripts/00_setup_wrds.py,1315,a400476c5001c8f02c9922b96eed6b2df54454d8ef9a16adc959f85d9d7ce630
scripts/01_data_validation.py,4968,006d1e1ca1ce9cd70d4ec9496fd9a8bab16ed1d58953cbba56fcc106d1041764
scripts/02_quick_validation.py,2641,87d22d7518ad434326a19c7f6d67c5abc52dbdbe77c59c9c711ef385ec72c5dd
scripts/03_company_matching.py,5023,5411722d92980dc9de874345024d78b48c15fc8073fe9e28b0688801d3d8679e
scripts/04_create_manual_mapping.py,1883,74df10ea07e9c79f7bb6709571ee73f52de8528ec76b7c643d261d6bd488ccb0
scripts/05_apply_corrections.py,6025,50ea834d29b045486bfefb446e7edeeba90dd56031d1d22d1578d6c3970f6f5e
scripts/06_create_master_dataset.py,7694,ceef022190539f9d120757eac837b18c6eb5cdfc8c3aeba3efc4d1c07d10a0cf
scripts/09_add_stock_data_robust.py,8239,23974e17fa39ab0643d236eb4959c77fe114e16b195e2103412253badb073889
scripts/100_ransomware_heterogeneity.py,9903,1190fc9eac7a5db64a8091c2b25fa8b99095fbf04716b4e255453c929f040d21
scripts/101_media_coverage_heterogeneity.py,9387,ce33857aa9581c3c215029a8975412b7865aec893e0a19687b241732c238e20f
scripts/101_media_coverage_heterogeneity_essay2.py,10736,c89f44310bd1f16554ef751590a00a7c53030986da6d25ec9d9fef6657b73188
scripts/102_extended_governance_windows.py,7610,43d12c1ab04428c69aca185ba4446fca4e4ee37dc36b6a026cc694d049c277f8
scripts/103_breach_type_diversity.py,10558,d5ea24aeb2fcaf3fc86d3d94e067615a7fd5b5506c5b444f97fb62cbace82b2a
scripts/104_restatement_prediction.py,12342,653926f09bdf7c5bd5a6db9f4604b77124924a43f9a21b1783d6b27c7af90176
scripts/104_restatement_summary.py,7230,d6309244cb54b1082ae9f35d5f4268ae45f891173c3a5936c4bde2ea2e030193
scripts/105_complexity_index_heterogeneity.py,13683,0f4468232de16f630ca7d7159443c870fdb480a6e7d045728c08aed137510a56
scripts/106_information_environment_composite.py,18760,b594f03aa25c097691edf8dd96334e52a09c1afc6066b10f5b96633f7df0b3b3
scripts/110_fcc_form499_treatment_classifier.py,6144,46e09c8fd290c2fa2fa20295f59bc4be4dd8b2aa2239fe4104de8dbbbef3435a
scripts/111_edgar_8k_timestamps_h1_precision.py,9099,f9b465c1c9f66665960cfa936972bb5b0c6cd1548ccf41c77ae19a9db5cb3d22
scripts/112_hhs_ocr_h4_health_breach_classification.py,7890,74ecdd6ee33d41e79a30905e68335e1abb8cc9776e6c937f59b6b31cc238d21a
scripts/113_state_ag_breach_databases_h3_completeness.py,9647,a2a86b50c52399c3debd10b7ad245923da4f4db8d384376b5ea952f5bbd31593
scripts/120_form499_historical_availability_test.py,5883,aca553aa377b13a8c64ac14504d44016c5948339a921b3e6552671d2e0deadca
scripts/121a_form499_entity_matching.py,11783,26c943b1f1cfa24d8428b1cf9f1ee869c37e8b1ed1a0ee45547dd38b7fc7d4b4
scripts/121b_form499_coverage_validation.py,11174,622d7392c67d1a2efb90ee46ae2d110458099cbb649863b7227d66a2d0bcaa0b
scripts/121c_merge_form499_classification.py,6567,529258b768d6874ebde17c3a487222cf6a58d6498a0533e6f0ae1d4ba4b16fad
scripts/122_manual_form499_corrections.py,9009,1033607a099c4e9f5190cc627702463943417a2b9192e255a719996b92be23ce
scripts/12_recover_delisted_stocks.py,7012,2226dd89430983195e42342a0dbf0e19f076a710df38802ca0a43a6761a9c894
scripts/13_debug_recovery.py,3898,e84650165bccc1eb169799a3ce6c048653b332a16253a04f440d3c9493364697
scripts/143_essay1_results_supplements.py,16181,c86634ae8c447f889025141559dd5b3c5829edc287782bdc6c259afd939c2e79
scripts/144_residual_duplicate_audit.py,10601,cd2f449bb2ae6cf1259803bf39900740e80c7191945dcffe89fd4a57a6727488
scripts/150_rebuild_s2_entity_resolution.py,13448,c8329b92a19850d70e0dfbff7bf08cd17d0b7214cebae969011c80cfaf1c12f5
scripts/151_rebuild_gate1_apply.py,14909,35c34dfd3286e0f283602464dbb96b4de8e00060f61e74979217247eb9600f83
scripts/152_rebuild_s3_dedup.py,8339,27cdbf81b9f610e4513e260ea915b3b178db08c52c770b8656f8d9efa1f6b854
scripts/153_rebuild_gate2_apply.py,6221,ef37a727cc92276d223a6200d7a2aa3a944ab4af95049e26d09527b037cbdaa4
scripts/154_rebuild_s4_treatment.py,12895,0797f382526500bbcbf6fa8533db66e63876df818578772a6ba8a30894ac276e
scripts/155_rebuild_s5_outcomes.py,10555,0f441cdea26a8e7fc9f4d0bc670c7e5fe6a0d506d2f75736172a25fe90f965a7
scripts/156_rebuild_s6_assembly.py,11549,01908269ec892a961a21c1eb0761d04dee0739cd87406eb802c8ac60e1784d9d
scripts/157_rebuild_s7_verification.py,6406,00f2b026ef4f39d6991900932c287e896c383b0c8f3f63cd4cf76961528320be
scripts/158_rebuild_s8_regenerate.py,34556,c5b31801401d725b40e5a0cb1fe9ae2c49ddcfa214d185bb74bf6d10f8901ef9
scripts/159_wrds_coverage_topup.py,3288,3e81377905fceb00aabbc75535899f480dddecee46cb83c00cac412b22163eca
scripts/15b_download_wrds_data_fixed.py,6633,abcbaaed857a62b04897d7584b25c8f391285181ba2d78762b13f2e86824c810
scripts/160_appendix_v3_to_word.py,5942,39efad27c71e5a074403052e364241b9fda716feea04d1f507d01ea5ecaf53ac
scripts/161_old_vs_new_exhibit.py,6014,f4f10bc36b94ae283923ada7c6eeb484daf6d4c53ac041011a5b1499ed5fe3dc
scripts/162_calibration_sample_5_02.py,4773,50cb63b4806b82f788d43b9d2461b84d115ca213141caca38dab219d6ff4cc20
scripts/163_essay2_rerun_form499.py,59716,399fe1f993f3cf8a1ce1dcf49121a6907185b9c136379c6ae2c45bda241d717a
scripts/164_essay2_rule_delay_classification.py,44213,38f744405ec898854acc0cdf7b19900148c1ecd981cc675e561be4b97a7e0da6
scripts/165_essay2_inference_ladder.py,16406,9a67c8b1ad00524c9cc15c6130aa2421c65b33143a8544ece622aad5b3a2f073
scripts/166_essay2_spec_grid.py,21617,0771a017e574355c1fa86dcb07e25328385c8b8d0536cac91adee4a6e42a52e5
scripts/167_essay2_microstructure.py,9968,93cd2de95ca021d25c3d3559edb9d85961cb20a41c5c2351e23e4ce70ca564a4
scripts/168_essay3_audit.py,9985,8f867676ebfba939cd230cdf2ebf9b427bbbfe4ea3012aa6515f5bcaf40c378f
scripts/169_essay2_spec_repairs.py,23026,ce89fca7115a80c4a144feed90df9b43c32662780c3a419ccd311619fb503fbc
scripts/170_essay2_scope_and_bounds.py,14086,ed5706f062c98ad0936696beb265be26465261ab613d3231ea024dbb90510d39
scripts/171_essay2_figures.py,7063,4360edf818b7a2827c2a72881e3d38de6b0fe4bd553e4d8039addb5a843b0914
scripts/172_essay2_run_all.py,4238,7150fadf170f0634695119a67c3829a45e60babe5aa5358d8b27f47f41dbd004
scripts/173_q6_wrds_pull.py,2895,0d5b2c71eb350c5643a40fd02bd53096d258edc80c58861505612869f19d682c
scripts/174_q6_closeout.py,20149,6e2718bb4a7e994e79adb6ce18f3db5f1e3e95840192c9cdde5c95e805169da4
scripts/175_essay2_announcement_contrast.py,13795,d91654721901c42606154621de0e1bd740e3bb2a0baa00fc6b3d0d94be304aa6
scripts/176_q7_composition_check.py,9309,d4c8196fe3cfdbd402d93b1dc28c3f5538a71f007dfd349dbb4071089a1e5a8a
scripts/177_q7_damping_anatomy.py,3471,822c7f37df557192498798d1cd344ad28cd2bd0b098d1eb4188eb91fe3cb2e4a
scripts/178_essay2_appendix_docx.py,29000,ba326a3768046f539b358888131fefa2cb75d035a1263d3d067d871e1394bca8
scripts/179_dish_crsp_topup.py,2110,583fcca38c4484b29d404ae3a9fc55acef0ceddc0c07a72e75ceed174d0f7310
scripts/180_essay2_elevation_calibration.py,13927,3b3b297be0665b570213450d68ee32b26f2d2a7e35d2b340741b8c189f0ee383
scripts/181_essay2_spec_curve_permutation.py,12195,0039d1fcef4adb6819cfe0ca3298d4d3cbb72dd07b0b78e32db58288cb319eb2
scripts/182_essay2_test_ledger.py,2181,dcc7caa93ff5aa782e1a2817f8b3ac25c4e2b529c3cdecfa9cdca30382450926
scripts/183_essay3_q1_discovery.py,26416,85c08540a69e42bcf55dce802d6d92481c2af3d89eb38299fa50f8b41d7ee7b5
scripts/184_essay3_q1_tmobile_502_text.py,7446,12b753aa3b7575ace130982e9243b83a30b1e63606e0a895d3475d291fad7a70
scripts/185_essay3_q1_tmobile_handcode.py,8307,fa3bcc730f755ca8e968bc92702d81f1b871f2c6659da4c1785c73e4418f6af2
scripts/186_essay3_q2_chain_reconciliation.py,6846,2168d7917d853378420cc79361c4a31a2a3812168542b1ff1a5b48c30feb3eb1
scripts/187_essay3_q2_fetch_502_text.py,9241,234bbbfcf138207c1b33c0c002c21620c8c15625b3f89f36d811b29a54e44850
scripts/188_essay3_q2_classifier.py,33093,ee0cc05dc1826c4b5e394ca5562374d5c7053e1644127aa7696f07590003fedc
scripts/189_essay3_q2_validation_sheet.py,7176,61f4c95324307dce15bf4cf4098f207c017cdd2d65202be87b0a7e23d14935f5
scripts/190_essay3_q2_tmobile_sprint_case.py,11225,d392ff5a8061f09b5edad3b0a3bc06d36c656052f9fca094652e90dd0ea21169
scripts/191_essay3_q2_tmobile_proxy_periodic.py,23097,54e3e6f31a13da5ab3ef5f9a899e58c03e5b9890b94900e863eda08bb4787292
scripts/192_essay3_q2_ceo_exhibits.py,3027,d79be9f72ce2905db623a0cb1757dc5a89e63ed036bd3382b2ad065d945055ff
scripts/193_essay3_q2_pending_rebaseline.py,5850,739a595aea2e4d8c4a81d0c01b3613c390c8b032486a816e4716adfa4e426f2d
scripts/194_essay3_q2_validation_agreement.py,7407,1890457b847648e43aaa7aa7fe4afbec7243347d2e87a281da97379ff9f21712
scripts/195_essay3_q2_classifier_v2.py,43766,42a64e12883ce269814b884a5892ca75699185dbfec8d12f875e720b5a88a7c9
scripts/196_essay3_q2_validation_sheet_r2.py,5944,f3f7b1534ac2cfcbc80ce74e69735e6afe35b9782e42645e7822059be54682f9
scripts/197_essay3_q2_validation_r2_flag_changes.py,13466,8bbb8a45d87f6e4de74c807b3fbb76fb2ee4b58290ef697d7a7867e724302fd4
scripts/198_essay3_q2_differential_recall.py,5554,3f90c07df15d662ad65046e0f02570fa4e7b48196ba857e3fbd38cb1021f939c
scripts/199_essay3_q2_sample_e.py,19642,0f01da3c3e1b53bac201eb039af85df9993976519ccc35a0f7034dd90241f082
scripts/200_essay3_q2_recall_audit_sheet.py,7134,377da7a617cd2c91d7767cecc5f0c53ed5a81c033b3d10fcbefa67e0b4556d7c
scripts/201_essay3_q2_recall_audit_scoring.py,12664,f13e9d87f3a2790977fa73a76abca73976794b49a73ce289201f5e4eeda7d851
scripts/202_essay3_q2_estimation.py,19501,d804614a397ef203d152d1758fa09e14608df8741f28474ba78168bdc38d7c22
scripts/203_essay3_q2_tmobile_case_timeline.py,14615,e16c9df1fe88fdf09547bdf3db3c0d9ce9fb5e6d13b9b5ab5a492c5f1abd5196
scripts/204_essay3_q2_se_diagnostics.py,7743,4a46a82aedd3a91eca15834713f6a79f1753e67f00d2f719879bba1ad7ea77cd
scripts/20_final_comprehensive_merge.py,16072,5703be9145da7e587565881d0bcd39d48c331683cc043de0a31341d7fed7f7a7
scripts/24_expand_sample_analysis.py,4929,28e599aed5890b5503bd36f88d67ab3e0d812dd3168862848d79073bee904f7f
scripts/30_explore_audit_tables.py,3626,155290e19f5f85344688ce7d7bc3865f7dbe34d775659957c27037f7752887bd
scripts/31_download_audit_data_FINAL.py,6519,ee1b96b9389dd16e5a59872d3ad92d3483964bbd710a7524970f48244d3f696c
scripts/32_merge_audit_data.py,11644,b850e9f17a7bd9ff5279a97b5bc4d2a1b8292281334be6c74457384ffeab705d
scripts/40_MASTER_enrichment.py,5162,68d621836d212899ce7769fd545d51f87309532fa435f65c7c46fee80e64d98d
scripts/41_prior_breaches.py,4679,84cde7107dcdb537c10275b89bc49dfa1734625c5bc8a59f7f027ccfabe5fb97
scripts/42_industry_returns.py,6050,974f4ac24e8be972e31c33bee51b8b1ed2cde945a9ef013088c91e55367e8bf9
scripts/43_analyst_coverage.py,7274,e99d7c696aea9dfaabf9d5324632900dfa97da4ba6f530de275971887ace0084
scripts/44_institutional_ownership.py,7491,7ff767ced1669e244071d251f238bf1cf4d31dc92cd6b095a9323822cf28df1b
scripts/45_breach_severity_nlp.py,8915,c7a7ffa437272325aa3a7061913c229373cbc508b96ce03c5c069a20b3a9f436
scripts/46_diagnostic_item5_02_fast.py,4006,b975908819bab23cef27c0cd85773e676df070f6545a33313866a3190ff27070
scripts/46_executive_changes.py,5192,526a80e0767a0088c5e16f8f08193f0f0f6cc50285af1928d5ecc99517859040
scripts/46_executive_changes_item5_02.py,9878,f35ba7047b93dc5f2ef92cbafe5622418586af51fbef49e7f102b68d80ea764e
scripts/46_executive_changes_item5_02_with_cache.py,8941,67260859f3bc712c06b9d6532a5f1a001fbd7f26e49f8d62c33805990416adc9
scripts/46_test_item5_02_subset.py,3308,767e21c761411212983fd5daa9284dd58413a4b219cee47f0460ba90a35080fa
scripts/47_build_8k_cache.py,6142,0774653596c7e1ed6cd53cc5be7cbda6dc1e316466091127e3d7c71b176b35d9
scripts/47_item5_02_cache_builder.py,5192,ede01331682fe613401ace93f0a8ad0f245c894383c78102d118bc098426aa46
scripts/47_regulatory_enforcement.py,6038,24f44bd6252e19b8aab5a28679afcc3962a9ed540035ffd4dcf096c95cb50c5b
scripts/48_nexis_uni_query_generator.py,6214,954640f488d557201ec2c46764a84203fefa306b7990edb6053298c25189d021
scripts/48b_import_nexis_results.py,3713,dd5808456b679a15cb20968a9a78618741aac8e781d9f88071bb96a909f977b3
scripts/49_media_coverage.py,10533,cb49d7e6563b2c1a36ac526f8341ccbb357dec6155d39ba5a300fc2adcffd069
scripts/53_merge_CONFIRMED_enrichments.py,22960,0abaffa35d7b376cef92f0a091caf755cfb9fb7d62063c89e0e113b5465145c8
scripts/53_merge_item5_02_corrected.py,4261,5329cf8a840f5bfbb1ebee1dea3d0596063d13dd75d33ad6d711823c7de5ad62
scripts/54_merge_crsp_data.py,4834,93d50814b9e22253eb0f2bf209bbd0d4e6b6716b59689d7dd8e64b9f425b3585
scripts/60_train_ml_model.py,17403,275662e4b171a0bbf9cff47c359de01d83035b329c473a08400cb6d5a9b23d10
scripts/61_ml_validation.py,13597,cd4520d0b4652ccbbcb4143c4ae386a532b1eb9d78697424ceb459e7b43f00c5
scripts/70_summary_statistics.py,13156,b4ab68b55684271574159c6beac8abd126772f8d9d6ef1da76612f44a4cb3475
scripts/80_essay1_car_regressions.py,50542,071df9f42c3a79b0c02c89f6da110a8488b129191cb452353c656ebb3570eac3
scripts/81_post_2007_interaction_test.py,10810,8afea99e9de8e15319052e7ba6699724fbc42216e95e293a25ecbc961017a952
scripts/82_clustered_vs_hc3_comparison.py,6731,a516b8cf56877758508bfca3a77ae89b2ebae8e1a988473d88963d3153fe2e63
scripts/84_essay2_post_2007_interaction_test_volatility.py,10880,311104adf14e791831fa200d0ec5eacf8b3b90f71461f0c18cde1f93e6ab1c0d
scripts/85_essay1_h2_regression_form499.py,8119,f762dc9671e17629f2edb5b7d11f3115af088882229423116067b4a61cf1dcef
scripts/86_essay3_fcc_causal_identification.py,13295,aec965daebe0275e6223c8e67399a11153b7982989d5d9114bcf6758deb479de
scripts/86b_essay1_h2_regression_form499_corrected.py,11220,4e68669f4dd09d47ef16bfb349e1a5cd8a6b0b2a201c6963a01e7162d43d5d81
scripts/86c_essay1_h1_h4_form499_corrected.py,5107,a7c47a96b95624b9d9ca5c32cf925172a1ecc567b48897966fe9b59a8b2e9d0f
scripts/90_essay2_volatility_regressions.py,14179,464ca11703385bedfbfe3c33e32e386006f4c3bec3b44e01574e9189dfc717b7
scripts/90b_essay2_h5_form499_corrected.py,4100,734281f933fc4a285f8218dcf86e6a841b9e88eaf31eb55e1b6f0bf0c5348182
scripts/91_essay3_governance_regressions.py,15839,ba093548300a43d9f82f3ecd664762cf3a2448b36aaf20400fbffe9ecff6a800
scripts/91_essay3_mediation_analysis.py,14499,ec355201c32d2b16c34f6b770ce17558def7f45b9d4c5c1e91d83d6cad044a78
scripts/91b_essay3_reduced_form_mediation.py,9943,473f04d8df9997f964a36effd33d736aba342fb98e7dd11585a56afb92bebaf6
scripts/91c_essay3_mediation_bootstrap.py,9475,da564155e925d6e48e9acbb2fd24e6a0c42c98de43ebf19635244d5f03980bf9
scripts/91d_essay3_h6_heterogeneity.py,9170,e07c67a4e36d0741bb2f3f4dc26ed2b4a9602ef01716a948449e8345edbeda18
scripts/91e_essay3_h6_tost_equivalence.py,13110,936e423685ef7a5ee9977d0de8abc076f439097482688c9eecbf1968567eaa5a
scripts/91f_essay3_h6_firm_size_heterogeneity.py,7977,7f28b3d53393a36b08f16f2d3b38d264c7efcab43b2ea43995b4989ccc328a55
scripts/91g_extract_reduced_form_controls.py,2652,63ae9747030acb4025a8ddc5803b4ed4f44cae72b1213738346a71318e675907
scripts/91h_essay3_cox_hazards.py,11662,58ae30f68e1085ac9911d4d90d2e06de9bffed059bc12676218910a8e257e138
scripts/91i_essay3_cfo_placebo.py,11429,33d7ea2348035a4c0d1ae981b520119878e3c3e0cea250d1d24f152c806199db
scripts/91j_essay3_ols_lpm_and_negbin.py,6179,497683d0218339c307da0780a3c18ad4a70db7695dcf1d6c0f235d40762b8dba
scripts/91k_essay3_robustness_checks.py,9280,fc2629e8d34cf6bbc2c887a0fa6d85d71c5abd836d69d7a850316d1c1b72ecf7
scripts/91m_essay3_h6_form499_corrected.py,6158,c2b8f995e7993740475dce5260a1a3e28df89de38bbf91a3c277d64d274c4e99
scripts/92_enforcement_analysis.py,7053,58bea684b11a1a008df8c1aca942f92da377cf9448675a649e85f635fd3d4ba3
scripts/92_heterogeneity_analysis.py,4801,2ed0d20e738c05972c4f4ea731895aff9d34cda2bcea8537645032d51016456e
scripts/93_market_model_sensitivity.py,8170,842867f5e9d71ce41dbcfe475f4e6cd4f8be1bf3c3e38504636fe24f7815f94c
scripts/95_low_r2_sensitivity.py,10858,3d3526b236483a01c7613abb3fad0d890714a51549907a9cac51536557558bc2
scripts/96_economic_significance.py,22690,37e9b1cecb41d844d101a972a8c97f46f5cd78c03c928211016cb0601c535191
scripts/97_heterogeneous_mechanisms.py,17755,4d0add2d95663f17e76da78b071b896bb4539ce9814d2be427f775c775449660
scripts/98_propensity_score_matching.py,6787,0cb9ca83ea481da27778eb4882d780f265f629af63e748646da72db8e11fab3c
scripts/98_sox404_heterogeneity.py,13140,d6371a1927e42b88d45276ef1bdadfc8c0e860d4873a885c60bdea8b5565bb5d
scripts/98_sox404_heterogeneity_essay2.py,13021,1c9b4d76cb4fae1c550cab012198d62b9415cfadfd9b18f96c2a600bead0d9da
scripts/99_add_cpni_hhi_variables.py,6693,5fb3b31d26b66680808557f00384f9e918d06fa2e4aa803773388fdcda441b93
scripts/99_cvss_complexity_heterogeneity.py,20676,3d744e7f3d6c33e5eb1c98d3e9763105ea1f6cd1197c36d9546a533fd84073f9
scripts/99_cvss_complexity_heterogeneity_BROKEN_June22.py,20494,4cb82ef501b98d8b22b49ad811d95eda3113814bbfb8d875c8e5db4039b3af84
scripts/99_cvss_complexity_heterogeneity_essay2.py,18781,1f85049297cd0afa041093fa55f8ae1cb46a7ef29170142b4c671cf153f12877
scripts/99_firm_fixed_effects_analysis.py,8735,f6999e0cf89e3a851496219e6f21040638488556628429a441c8ef6c02b6beeb
scripts/99_firm_fixed_effects_analysis_BROKEN_June22.py,5756,e463fb88a760f9fd9517c4f5baf9925b5d53ebb4ba8dfc2007631c1981d44f8c
scripts/analyze_articles.py,12389,7cb7b1b41536ca0154c8ba53d49c54c1f70bc35b397cfef872bc3a87ae46d4b7
scripts/apply_exact_matching_full_dataset.py,8506,27f81cc128842a6a8f6a8c09e1988367cffb94bd570dba580956401b4e0cf7c8
scripts/apply_known_subsidiaries.py,6135,38177bfc509b64a82b46b7e4415fbd94bac00d9b9b35e70c4fe751dc590a16d1
scripts/apply_reasoning_pass_results.py,5484,6c5e904e17af9b4f3444df4ac81c7a16a15bfdae047cf42c84803c949306b1ac
scripts/archive/07_add_stock_data.py,5933,f3de36e0f9425f24908fa779cf86b5d2e848c484f7d0ee1b7a9b4866e7599709
scripts/archive/08_add_stock_data_fixed.py,6835,bb9941bf5e16ea4a95990a0b735d6adcfe1a2c08a7999dd8c48110ee76e2d9d6
scripts/archive/15_download_wrds_data.py,7809,aff9a9fe86d5ea06ae9b2203d3801831864907c7644122773292d1b4e77df7e9
scripts/archive/16_merge_wrds_data.py,15851,011658a5dc3654004da6c0510f1c895805834646d89d84da7a0d79dbec7032b1
scripts/archive/18_download_fcc_data_v2.py,7384,04e8c1b0d12a778b8b7de35cb30e14f2bdbd6b2f4a215eade0e83f3decc6964a
scripts/archive/22_essay2_comprehensive_analysis.py,22067,726d32ce3cdf325f6762df352e90fe279c0796f248a55063bd9b1ca2d44fba2b
scripts/archive/22_essay2_comprehensive_analysis_FIXED.py,9420,d072c0ba0276d0b0e3ca44b092868c8c405a0aa2029cee47761a96ef3d9d8dbc
scripts/archive/23_essay2_FULL_analysis.py,10682,a41859fe22d19c5af9fa7005c85ce21ec38156f32d13074aa1a20da0397e353e
scripts/archive/25_essay2_EXPANDED_sample.py,27723,4aa62302a18de27160adcde9376e08215252fd94cf3aac4cdf2266d3655d2082
scripts/archive/26_essay3_information_asymmetry.py,26546,02cdc088c960905123c664f9bc7037cefc2b418a28be1b1d191ba7ea1efbf54f
scripts/archive/28_download_audit_analytics_FIXED.py,1934,d3f4b459e6929f1f5dcb05a98cba2f25c3299545df7f2761fe04a2cfee67387e
scripts/archive/29_download_audit_analytics_CORRECT.py,7213,59908b12d1202484037e4893b58b42ead21cb8c9f34aa0af76a6a2419c117ed6
scripts/boost_mobile_detailed_forensics.py,4253,3765877a0fc8a8a358361a50c20481b43da4d7059c5d43adf49c933e7597573f
scripts/boost_mobile_forensics.py,2706,22559f58d5575c9c9732f2545f6a1c626771c0f5e3b96bca53faaf3521744bb3
scripts/bridge_to_crsp_and_recompute.py,7333,b870f84beff31bc65c1daef34d595042398647534e2cd9ffabbca384a4f9ccc0
scripts/build_essay1_appendix_word_complete.py,10233,1fe27319eabe8416b52f22b7c3c1b604019c41873a90c60957f81262504eccef
scripts/build_essay3_appendix_all_tables.py,13496,00f3866ca904590bde0b37b2c5b559d89c2e87d8a1e6aa2082fbe7eddd7a9330
scripts/build_validation_set.py,7050,e276052dc7555d76b708937ed414dabed562b6f3831a232c5c5c8d5e7fa47ac9
scripts/calendar_month_clustering_60_90.py,8039,992835e8cfffbf59f96333a5166e8f6cc0de96f898a72f523e7959e970c0eda1
scripts/canonical_fcc_firm_list.py,5355,fbc56fbe0c6cfced0e7757eb6355f02e4354752b83e3ed148f061325809fa14a
scripts/check_boost_mobile.py,503,f5280ee8da3e379652bf46ed178f8bb835d2d2c2b4bcab5af5a991090181522c
scripts/check_file_state.py,538,7d93b1a9cdf20f3b1bc0244a191948ebc1a4181ca066219cbbaa6be61bf4c3aa
scripts/check_scdatamulti_params.py,323,da15f49fbc8ae6991888bc0737b9a7cf2f0010d5096435b805ccf7f214076190
scripts/cik_assignment_investigation.py,4639,1202b3c76b664eaa970fb88634e8a59ff60fecee9b20b7a0c891a4558b311aa4
scripts/compare_cik_corrections.py,5280,dc2a22069ed5d5fdac2643c4f23e0039268b5a0d5683d34786b57baca69a767b
scripts/complete_pronoun_removal.py,6741,81f22695de71d183deee16d06a0bbe2eee888affb4c56da5c6e3a2dce794bb48
scripts/config_causal_id.py,7423,39624e13dce12a51d8cd9ef2100fc679bda730bb1672d468c256cc6fe0deadfd
scripts/consolidate_subsidiaries_to_parents.py,5230,7b78d8df8819a96db2a1639aabb755a0c3990b2555d80d0bed3d69e9efdd4ae9
scripts/consolidate_validation_results.py,5449,e384d69c0a0049b25cffdd03c3674dedc24682693bb210a1dfebd9b45f9a1a6d
scripts/convert_essay3_appendix_to_word.py,4456,34740e8d583f311b869f3391e0920fc9d336b68829446440d8d7e77f3b1bf117
